Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),16,15,14,18.718,0.809,0.95,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),332,15,15,18.718,0.778,19.54,0.30,10.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),342,15,14,18.718,0.798,20.17,0.27,10.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1043,15,14,18.718,0.821,61.45,0.71,12.000,13.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),249,14,15,18.718,0.749,14.65,0.26,6.000,11.000,14.000,16.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),0: All Day (12am-12am),1928,15,14,18.718,0.787,113.60,1.64,9.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),1: Early AM (12am-6am),8,N/A,N/A,N/A,N/A,0.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),2: Peak AM (6am-10am),340,14,15,18.718,0.756,20.01,0.34,7.000,11.000,15.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),348,14,15,18.718,0.774,20.48,0.32,6.000,11.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1030,15,14,18.718,0.809,60.66,0.76,11.000,13.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,3: Wednesday (W-W),5: Late PM (7pm-12am),203,14,15,18.718,0.746,11.97,0.22,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),0: All Day (12am-12am),1984,14,15,18.718,0.757,116.91,2.01,9.000,11.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),1: Early AM (12am-6am),11,N/A,N/A,N/A,N/A,0.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),332,14,15,18.718,0.750,19.54,0.35,8.000,11.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),310,14,15,18.718,0.748,18.28,0.33,6.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),998,15,15,18.718,0.776,58.77,0.90,10.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),334,13,16,18.718,0.712,19.70,0.43,8.000,10.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,5: Friday (F-F),0: All Day (12am-12am),2089,15,15,18.718,0.781,123.06,1.84,9.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,5: Friday (F-F),2: Peak AM (6am-10am),281,14,15,18.718,0.739,16.54,0.31,6.000,9.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,5: Friday (F-F),3: Mid-Day (10am-3pm),337,15,14,18.718,0.817,19.85,0.24,10.000,13.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,5: Friday (F-F),4: Peak PM (3pm-7pm),1099,15,14,18.718,0.790,64.76,0.92,9.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,5: Friday (F-F),5: Late PM (7pm-12am),369,14,15,18.718,0.755,21.74,0.38,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),1129,14,15,18.718,0.762,66.53,1.11,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),39,14,16,18.718,0.726,2.29,0.05,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),32,14,15,18.718,0.747,1.89,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),407,15,14,18.718,0.782,23.97,0.36,10.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),441,14,15,18.718,0.766,25.99,0.42,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),210,14,16,18.718,0.723,12.39,0.25,5.000,9.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),0: All Day (12am-12am),594,14,16,18.718,0.724,35.01,0.71,6.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),1: Early AM (12am-6am),29,13,16,18.718,0.711,1.72,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),24,14,15,18.718,0.743,1.40,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),232,14,16,18.718,0.724,13.68,0.28,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),219,14,15,18.718,0.733,12.93,0.25,7.000,11.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),90,13,16,18.718,0.698,5.28,0.12,5.000,7.000,14.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),0: All Day (12am-12am),2359,14,15,17.466,0.797,140.27,2.04,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),1: Early AM (12am-6am),22,15,14,17.466,0.867,1.33,0.01,5.000,10.000,16.000,18.000,19.000,29.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),2: Peak AM (6am-10am),323,16,14,17.466,0.891,19.20,0.13,9.000,13.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),3: Mid-Day (10am-3pm),490,14,15,17.466,0.812,29.14,0.39,7.000,10.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),4: Peak PM (3pm-7pm),1220,13,16,17.466,0.769,72.57,1.25,8.000,10.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,0: All Days (M-Su),5: Late PM (7pm-12am),303,14,16,17.466,0.780,18.02,0.29,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),0: All Day (12am-12am),1828,15,15,17.466,0.837,108.69,1.21,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),1: Early AM (12am-6am),10,N/A,N/A,N/A,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),2: Peak AM (6am-10am),379,16,14,17.466,0.891,22.56,0.16,9.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),3: Mid-Day (10am-3pm),377,15,14,17.466,0.877,22.42,0.18,9.000,12.000,16.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),4: Peak PM (3pm-7pm),914,14,15,17.466,0.803,54.35,0.76,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,1: Monday (M-M),5: Late PM (7pm-12am),148,14,15,17.466,0.805,8.80,0.12,6.000,11.000,14.000,16.000,17.000,23.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,2: Tuesday (Tu-Tu),0: All Day (12am-12am),2667,15,15,17.466,0.830,158.58,1.86,9.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),416,16,14,17.466,0.891,24.75,0.17,8.000,13.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),517,15,14,17.466,0.852,30.76,0.31,6.000,11.000,16.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1336,14,15,17.466,0.807,79.46,1.09,10.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),388,14,15,17.466,0.813,23.04,0.30,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),0: All Day (12am-12am),2367,14,16,17.466,0.789,140.76,2.15,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),1: Early AM (12am-6am),25,16,14,17.466,0.903,1.48,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),2: Peak AM (6am-10am),336,16,14,17.466,0.898,19.98,0.13,10.000,13.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),3: Mid-Day (10am-3pm),454,14,15,17.466,0.806,27.02,0.37,7.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1233,13,16,17.466,0.758,73.33,1.34,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,3: Wednesday (W-W),5: Late PM (7pm-12am),319,13,16,17.466,0.764,18.96,0.34,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),0: All Day (12am-12am),3102,14,16,17.466,0.776,184.46,3.05,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),1: Early AM (12am-6am),15,15,14,17.466,0.858,0.91,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),2: Peak AM (6am-10am),498,15,14,17.466,0.884,29.63,0.22,9.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),472,14,15,17.466,0.800,28.04,0.40,6.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1791,13,17,17.466,0.742,106.48,2.11,8.000,10.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,4: Thursday (Th-Th),5: Late PM (7pm-12am),326,13,16,17.466,0.755,19.41,0.36,6.000,9.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),0: All Day (12am-12am),3417,14,15,17.466,0.798,203.19,2.94,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),1: Early AM (12am-6am),19,16,13,17.466,0.921,1.14,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),2: Peak AM (6am-10am),456,16,14,17.466,0.903,27.10,0.17,11.000,13.000,16.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),3: Mid-Day (10am-3pm),566,15,15,17.466,0.841,33.63,0.36,9.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),4: Peak PM (3pm-7pm),1825,13,16,17.466,0.766,108.55,1.90,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,5: Friday (F-F),5: Late PM (7pm-12am),551,13,16,17.466,0.769,32.78,0.56,6.000,10.000,13.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),0: All Day (12am-12am),1758,14,16,17.466,0.785,104.56,1.64,7.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),1: Early AM (12am-6am),48,14,15,17.466,0.798,2.87,0.04,4.000,10.000,16.000,18.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),66,15,15,17.466,0.842,3.95,0.04,4.000,12.000,16.000,19.000,21.000,26.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),610,14,15,17.466,0.799,36.29,0.52,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),792,13,16,17.466,0.772,47.07,0.80,7.000,11.000,14.000,15.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),242,14,16,17.466,0.776,14.37,0.24,7.000,10.000,14.000,16.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),0: All Day (12am-12am),1108,13,16,17.466,0.753,65.87,1.24,6.000,9.000,13.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),1: Early AM (12am-6am),34,15,14,17.466,0.849,2.04,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),2: Peak AM (6am-10am),38,16,14,17.466,0.908,2.28,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),441,13,17,17.466,0.725,26.23,0.57,6.000,8.000,13.000,15.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),477,13,16,17.466,0.747,28.38,0.55,7.000,10.000,13.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-10,7: Sunday (Su-Su),5: Late PM (7pm-12am),117,14,15,17.466,0.805,6.95,0.10,7.000,11.000,14.000,17.000,19.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),0: All Day (12am-12am),1878,15,14,23.059,0.635,110.64,2.76,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),1: Early AM (12am-6am),21,16,13,23.059,0.682,1.21,0.02,4.000,11.000,17.000,19.000,21.000,26.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),2: Peak AM (6am-10am),227,15,14,23.059,0.636,13.39,0.33,7.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),3: Mid-Day (10am-3pm),360,14,15,23.059,0.617,21.19,0.57,7.000,11.000,14.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),4: Peak PM (3pm-7pm),1044,15,14,23.059,0.643,61.50,1.48,10.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,0: All Days (M-Su),5: Late PM (7pm-12am),227,14,15,23.059,0.620,13.34,0.35,7.000,11.000,15.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,1: Monday (M-M),0: All Day (12am-12am),1374,15,14,23.059,0.653,80.94,1.86,8.000,12.000,16.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,1: Monday (M-M),2: Peak AM (6am-10am),264,15,14,23.059,0.639,15.54,0.38,5.000,10.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-10,1: Monday (M-M),3: Mid-Day (10am-3pm),248,15,14,23.059,0.661,14.60,0.33,9.000,13.000,16.000,18.000,19.000,20.000
