Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),0: All Day (12am-12am),221,17,21.726,0.791,7.000,13.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),1: Early AM (12am-6am),20,17,21.726,0.801,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),20,18,21.726,0.832,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),69,17,21.726,0.777,6.000,11.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),55,17,21.726,0.787,5.000,13.000,22.000,29.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),57,17,21.726,0.796,9.000,12.000,21.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),0: All Day (12am-12am),316,17,22.392,0.754,5.000,11.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),1: Early AM (12am-6am),15,18,22.392,0.809,12.000,16.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),2: Peak AM (6am-10am),50,18,22.392,0.790,6.000,11.000,23.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),83,17,22.392,0.755,4.000,11.000,21.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),95,17,22.392,0.749,7.000,12.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,0: All Days (M-Su),5: Late PM (7pm-12am),73,16,22.392,0.722,4.000,10.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),0: All Day (12am-12am),275,17,22.392,0.780,6.000,13.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),1: Early AM (12am-6am),13,19,22.392,0.862,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),2: Peak AM (6am-10am),44,18,22.392,0.795,4.000,11.000,21.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),3: Mid-Day (10am-3pm),84,16,22.392,0.736,4.000,11.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),4: Peak PM (3pm-7pm),86,18,22.392,0.790,10.000,13.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,1: Monday (M-M),5: Late PM (7pm-12am),48,18,22.392,0.803,11.000,13.000,19.000,21.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),334,16,22.392,0.722,4.000,10.000,21.000,23.000
